34.9452, 37.7208, 36.1635, 34.8829, 36.5219, 31.757, 6.02866, 3.76626, 5.05907, 3.53385, 6.00126, 10.0685, 10.665, 15.1317, 9.47752, 29.535, 32.013, 30.972, 31.7647, 31.4552, 
0.599479, 1.37925, 2.75786, 3.12441, 8.60995, 2.50769, 1.51163, 7.84346, 18.1707, 24.1392, 27.1658, 19.2437, 23.2556, 22.8083, 13.7045, 9.9592, 3.28095, 3.54076, 2.04228, 10.8496, 
0.959635, 1.79402, 3.28904, 5.84032, 9.79266, 17.6947, 17.9044, 11.7904, 8.8129, 8.2886, 7.65915, 23.5813, 18.5403, 23.5415, 14.16, 9.55927, 5.03383, 2.81818, 1.91564, 5.59431, 
1.14966, 2.38524, 4.39185, 7.62186, 8.35877, 13.9636, 10.574, 34.9496, 25.845, 7.03907, 9.68382, 24.1041, 15.3701, 61.1435, 9.39319, 9.61323, 7.32318, 3.43453, 2.7438, 4.46219, 
1.25623, 1.92469, 3.04698, 7.62757, 11.1626, 11.7358, 22.2216, 26.3649, 38.4617, 10.85, 10.9171, 18.5974, 19.9494, 42.6977, 17.9863, 10.0966, 11.0109, 4.52051, 3.65555, 2.95866, 
0.928045, 3.64809, 2.59507, 7.2381, 13.035, 17.3871, 20.045, 33.3891, 27.7804, 13.2582, 9.16266, 19.9141, 20.0274, 24.8329, 27.3287, 24.3514, 12.4363, 5.39147, 5.4847, 1.46709, 
1.05281, 4.99087, 2.6474, 4.86035, 26.751, 13.62, 10.7198, 27.7239, 14.2434, 19.3436, 12.307, 18.1806, 20.2393, 26.6427, 22.1774, 10.106, 12.4023, 5.58368, 6.76611, 2.33825, 
1.37959, 4.58723, 2.87326, 5.45384, 27.6138, 12.7371, 12.4517, 11.3757, 14.2646, 22.9021, 12.4765, 23.954, 21.48, 27.1689, 23.2913, 10.3491, 12.166, 6.18898, 4.58316, 1.82585, 
1.83777, 2.06473, 2.32699, 1.72256, 10.6512, 21.4032, 22.9045, 7.43607, 8.63874, 26.5433, 18.6513, 24.0171, 19.0057, 23.1331, 19.4907, 10.2428, 11.7952, 4.93269, 2.55523, 3.1759, 
1.16025, 0.661438, 5.24772, 1.88297, 6.18331, 13.6924, 26.1429, 9.22933, 6.11264, 12.7884, 13.2496, 27.5002, 16.2743, 21.4828, 17.4223, 9.55853, 10.6651, 3.10509, 2.32592, 5.68887, 
1.18088, 1.57916, 4.4478, 2.86683, 3.92024, 5.14267, 22.8408, 14.7687, 10.6148, 11.8844, 8.33867, 28.7039, 11.926, 13.5511, 14.9507, 9.05965, 9.28832, 4.07351, 4.56874, 9.19555, 
